7.450649702019194187e-01,-1.099327325820922852e+00,2.262265920639038086e+00,3.678507208824157715e-01,2.170595407485961914e+00,8.671592473983764648e-01
7.461808393921950389e-01,-1.112295985221862793e+00,2.274942874908447266e+00,3.680846989154815674e-01,2.163428306579589844e+00,8.725918531417846680e-01
6.824403472282538630e-01,-9.978542327880859375e-01,2.426011323928833008e+00,3.002075552940368652e-01,1.981434583663940430e+00,8.328320384025573730e-01
7.321892210231835119e-01,-1.003824472427368164e+00,2.441344976425170898e+00,3.020916581153869629e-01,1.973487257957458496e+00,8.245729207992553711e-01
7.405574218558064192e-01,-1.003076434135437012e+00,2.443588972091674805e+00,3.074505031108856201e-01,1.979847431182861328e+00,8.267046809196472168e-01
7.266970869062949756e-01,-9.941196441650390625e-01,2.382429361343383789e+00,3.160793185234069824e-01,2.005239248275756836e+00,8.335514664649963379e-01
7.695344115240371208e-01,-1.095327258110046387e+00,2.442143917083740234e+00,3.949168026447296143e-01,2.028326272964477539e+00,7.881338000297546387e-01
7.693584232071234430e-01,-1.096905231475830078e+00,2.421299457550048828e+00,4.031094312667846680e-01,2.039897918701171875e+00,7.770435214042663574e-01
7.869176064246851121e-01,-1.092584133148193359e+00,2.429479598999023438e+00,4.024036228656768799e-01,2.033151626586914062e+00,7.772331237792968750e-01
7.637815749467520288e-01,-1.109391093254089355e+00,2.405143737792968750e+00,4.272961616516113281e-01,2.075134515762329102e+00,7.636409401893615723e-01
7.708678791831611310e-01,-1.123685836791992188e+00,2.384658336639404297e+00,4.322676062583923340e-01,2.108303070068359375e+00,7.842049002647399902e-01
7.782418608572049257e-01,-1.134558200836181641e+00,2.393614530563354492e+00,4.283829927444458008e-01,2.101261377334594727e+00,7.770450711250305176e-01
8.095361447063086358e-01,-1.136122226715087891e+00,2.392707586288452148e+00,4.296393394470214844e-01,2.095127582550048828e+00,7.790603041648864746e-01
7.828448529192488792e-01,-1.122500300407409668e+00,2.454847335815429688e+00,3.988091349601745605e-01,2.059284210205078125e+00,8.029065728187561035e-01
7.071804763211280154e-01,-1.079493522644042969e+00,2.393443107604980469e+00,3.375853002071380615e-01,2.062839746475219727e+00,8.772676587104797363e-01
7.382303659391385997e-01,-1.077116966247558594e+00,2.351295948028564453e+00,3.461816012859344482e-01,2.080519437789916992e+00,8.873572349548339844e-01
7.178341056356326577e-01,-1.072271227836608887e+00,2.331506252288818359e+00,3.584110140800476074e-01,2.101849079132080078e+00,8.583430051803588867e-01
7.015636454203293404e-01,-1.073054790496826172e+00,2.392113208770751953e+00,3.527933061122894287e-01,2.067184686660766602e+00,8.538348674774169922e-01
6.959358059775780925e-01,-1.072069168090820312e+00,2.373118400573730469e+00,3.456850647926330566e-01,2.074574470520019531e+00,8.601199388504028320e-01
7.276513242649638169e-01,-1.074101567268371582e+00,2.395762443542480469e+00,3.360495865345001221e-01,2.048693180084228516e+00,8.837352395057678223e-01
7.438765898992564241e-01,-1.071102142333984375e+00,2.350530385971069336e+00,3.645352423191070557e-01,2.095526218414306641e+00,8.516776561737060547e-01
7.139268927339734727e-01,-1.074538230895996094e+00,2.349537372589111328e+00,3.521830737590789795e-01,2.097504615783691406e+00,8.798474669456481934e-01
7.350071061079571644e-01,-1.063699841499328613e+00,2.411327600479125977e+00,3.288644254207611084e-01,2.021036863327026367e+00,8.453142046928405762e-01
7.880056190987437814e-01,-1.077010512351989746e+00,2.391673088073730469e+00,3.646980524063110352e-01,2.047281980514526367e+00,8.277218341827392578e-01
7.308488336325533741e-01,-1.070493102073669434e+00,2.400673866271972656e+00,3.407893478870391846e-01,2.047765731811523438e+00,8.346989750862121582e-01
7.319454110981187256e-01,-1.073593497276306152e+00,2.376452922821044922e+00,3.620631396770477295e-01,2.064496755599975586e+00,8.241463303565979004e-01
7.155136025026181956e-01,-1.062909126281738281e+00,2.429185152053833008e+00,3.249570727348327637e-01,2.023541450500488281e+00,8.345912098884582520e-01
7.717663153503769857e-01,-1.072419524192810059e+00,2.398046731948852539e+00,3.515070080757141113e-01,2.031312465667724609e+00,8.353423476219177246e-01
7.346570614554430723e-01,-1.065317153930664062e+00,2.373064756393432617e+00,3.605680167675018311e-01,2.060910940170288086e+00,8.310633301734924316e-01
7.462067909420879719e-01,-1.060891747474670410e+00,2.408583879470825195e+00,3.345716595649719238e-01,2.020563840866088867e+00,8.423878550529479980e-01
