1.165679636982150713e+00,-1.875346779823303223e+00,3.000833892822265625e+01,7.533832788467407227e-01,2.628899574279785156e+00,7.961640357971191406e-01
1.753264823854183474e+00,-2.458817481994628906e+00,3.334118270874023438e+01,7.671916484832763672e-01,2.342990398406982422e+00,6.405222415924072266e-01
1.175755193779230989e+00,-1.875399231910705566e+00,3.030063056945800781e+01,7.523435950279235840e-01,2.613478422164916992e+00,7.955886125564575195e-01
1.667576813079017839e+00,-2.478539466857910156e+00,3.342589569091796875e+01,7.688074707984924316e-01,2.345094919204711914e+00,6.418726444244384766e-01
1.166985432617678287e+00,-1.869246244430541992e+00,3.058653831481933594e+01,7.494018673896789551e-01,2.591687202453613281e+00,7.921143770217895508e-01
1.689092758259492122e+00,-2.508520841598510742e+00,3.329293441772460938e+01,7.792106270790100098e-01,2.367682933807373047e+00,6.419569849967956543e-01
1.629527231030301504e+00,-2.514026403427124023e+00,3.312493896484375000e+01,7.740083336830139160e-01,2.362446784973144531e+00,6.410005092620849609e-01
1.119760514240819349e+00,-1.895027518272399902e+00,3.023253440856933594e+01,7.526162862777709961e-01,2.615008354187011719e+00,7.937486171722412109e-01
2.819219837879245016e+00,-1.687703490257263184e+00,1.349783802032470703e+01,1.393233090639114380e-01,3.620999813079833984e+00,2.542572617530822754e-01
2.851736157952855955e+00,-1.701725125312805176e+00,1.345647048950195312e+01,1.512727141380310059e-01,3.644598960876464844e+00,2.557577788829803467e-01
