1.333504213614503886e+00,1.522616028785705566e+00,1.109013748168945312e+01,3.318738639354705811e-01,2.450657367706298828e+00,1.898809671401977539e+00
1.329345794700031114e+00,1.586958527565002441e+00,1.069765281677246094e+01,3.278575241565704346e-01,2.502823591232299805e+00,1.958001494407653809e+00
1.318457604525940630e+00,1.647340536117553711e+00,1.076462554931640625e+01,3.434246480464935303e-01,2.536817073822021484e+00,2.014036178588867188e+00
1.318505151298260403e+00,1.639727950096130371e+00,1.083437061309814453e+01,3.371281027793884277e-01,2.518828153610229492e+00,1.952263593673706055e+00
1.345836641988779725e+00,1.509871602058410645e+00,1.114031600952148438e+01,3.130101561546325684e-01,2.405848026275634766e+00,1.842292070388793945e+00
1.323870571494248471e+00,1.595319747924804688e+00,1.067585182189941406e+01,3.333085179328918457e-01,2.521446228027343750e+00,1.998155117034912109e+00
1.402414995024072075e+00,1.644802093505859375e+00,1.072822093963623047e+01,3.634176850318908691e-01,2.558256149291992188e+00,2.026017904281616211e+00
1.535708804608193923e+00,1.391137599945068359e+00,1.127790069580078125e+01,1.889962852001190186e-01,2.097222805023193359e+00,1.782933354377746582e+00
1.379279921561765709e+00,1.457890510559082031e+00,1.153909111022949219e+01,2.148143947124481201e-01,2.184772491455078125e+00,1.645506739616394043e+00
1.378338051256802643e+00,1.656284928321838379e+00,1.075340557098388672e+01,3.565403521060943604e-01,2.549753427505493164e+00,2.024752855300903320e+00
1.302931580726951699e+00,1.514932990074157715e+00,1.110517120361328125e+01,2.605564594268798828e-01,2.284056425094604492e+00,1.882144212722778320e+00
1.307895914826417538e+00,1.506880402565002441e+00,1.105630588531494141e+01,2.655411362648010254e-01,2.304294586181640625e+00,1.876631975173950195e+00
