4.552402511158065157e-01,-8.997368812561035156e-01,2.579803276062011719e+01,-2.275741100311279297e-02,1.859754681587219238e+00,2.905584573745727539e-01
4.552467393602478984e-01,-9.185572266578674316e-01,2.569664955139160156e+01,-2.209169045090675354e-02,1.861099123954772949e+00,2.905606031417846680e-01
4.276639219505769529e-01,-8.847960233688354492e-01,2.600145149230957031e+01,-2.370230108499526978e-02,1.852954030036926270e+00,2.770016491413116455e-01
4.276638575472609949e-01,-8.809487819671630859e-01,2.602537727355957031e+01,-2.357408776879310608e-02,1.852947235107421875e+00,2.769971787929534912e-01
4.552456634315125150e-01,-9.222332835197448730e-01,2.568158912658691406e+01,-2.149354666471481323e-02,1.861930608749389648e+00,2.905616462230682373e-01
4.552410108839176073e-01,-9.195809960365295410e-01,2.569351577758789062e+01,-2.181898988783359528e-02,1.861470341682434082e+00,2.905625998973846436e-01
4.276639219505769529e-01,-8.677767515182495117e-01,2.609214973449707031e+01,-2.444572746753692627e-02,1.851631879806518555e+00,2.770048081874847412e-01
4.276639183283707513e-01,-8.808376789093017578e-01,2.602165031433105469e+01,-2.397448010742664337e-02,1.852509021759033203e+00,2.769985198974609375e-01
3.851049273223375313e-01,-8.346681594848632812e-01,2.590686607360839844e+01,-5.055540800094604492e-02,1.837633848190307617e+00,2.540663480758666992e-01
3.851123522037970814e-01,-8.510969281196594238e-01,2.581786155700683594e+01,-5.020879581570625305e-02,1.838197588920593262e+00,2.540694773197174072e-01
4.471830574045486673e-01,-8.644813895225524902e-01,2.580397796630859375e+01,-5.603729188442230225e-02,1.845128059387207031e+00,2.356110364198684692e-01
4.471911313508501462e-01,-8.559773564338684082e-01,2.585537719726562500e+01,-5.568800494074821472e-02,1.845385551452636719e+00,2.356121987104415894e-01
3.851201757503074363e-01,-8.471887707710266113e-01,2.583865547180175781e+01,-5.032136291265487671e-02,1.838029146194458008e+00,2.540696859359741211e-01
3.851244526447281102e-01,-8.720805048942565918e-01,2.570590591430664062e+01,-4.956365004181861877e-02,1.839221239089965820e+00,2.540653049945831299e-01
4.471836354822745219e-01,-8.488349914550781250e-01,2.589073944091796875e+01,-5.613249540328979492e-02,1.844838380813598633e+00,2.356142103672027588e-01
4.471859313032656158e-01,-8.564774990081787109e-01,2.584802627563476562e+01,-5.610097572207450867e-02,1.844980359077453613e+00,2.356152683496475220e-01
3.876782592079570655e-01,-8.118277192115783691e-01,2.598865509033203125e+01,-4.830155521631240845e-02,1.833779931068420410e+00,2.551777660846710205e-01
3.876751655293657062e-01,-8.297907710075378418e-01,2.588845634460449219e+01,-4.812132567167282104e-02,1.834220170974731445e+00,2.551807463169097900e-01
3.876827580253701666e-01,-8.315631747245788574e-01,2.588384246826171875e+01,-4.762415587902069092e-02,1.834804415702819824e+00,2.551796734333038330e-01
