7.594305773514221647e-01,-1.170160174369812012e+00,2.269352912902832031e+00,3.459747731685638428e-01,2.141727924346923828e+00,8.744325637817382812e-01
7.548190183074339199e-01,-1.161440014839172363e+00,2.266735315322875977e+00,3.439080119132995605e-01,2.128852844238281250e+00,8.803763985633850098e-01
7.646915804384808446e-01,-1.065094709396362305e+00,2.386152744293212891e+00,2.872783839702606201e-01,1.941079735755920410e+00,8.415748476982116699e-01
7.646849025372014497e-01,-1.064473271369934082e+00,2.387697458267211914e+00,2.874802649021148682e-01,1.941336274147033691e+00,8.415998220443725586e-01
7.723309579930253133e-01,-1.072073936462402344e+00,2.379466533660888672e+00,2.943392395973205566e-01,1.957535147666931152e+00,8.410806655883789062e-01
7.723222022717611823e-01,-1.071179628372192383e+00,2.381233930587768555e+00,2.941448986530303955e-01,1.956966638565063477e+00,8.410552144050598145e-01
7.306456628828552624e-01,-1.103404283523559570e+00,2.326418876647949219e+00,2.833790481090545654e-01,1.988092422485351562e+00,8.982678055763244629e-01
7.306374217962262607e-01,-1.104980111122131348e+00,2.323149919509887695e+00,2.835375964641571045e-01,1.988909006118774414e+00,8.982581496238708496e-01
7.265785066189961450e-01,-1.104120969772338867e+00,2.316138982772827148e+00,2.914280891418457031e-01,1.997521996498107910e+00,8.958520293235778809e-01
7.265781399183475209e-01,-1.101424694061279297e+00,2.322257280349731445e+00,2.917508482933044434e-01,1.997358322143554688e+00,8.958569169044494629e-01
7.671110012327880812e-01,-1.101986765861511230e+00,2.322447776794433594e+00,2.909519374370574951e-01,1.988319516181945801e+00,8.891041874885559082e-01
7.671194327300471238e-01,-1.101367354393005371e+00,2.323685646057128906e+00,2.908080816268920898e-01,1.987894654273986816e+00,8.891170024871826172e-01
7.411867817293628091e-01,-1.108452320098876953e+00,2.302598714828491211e+00,3.079636991024017334e-01,2.009592771530151367e+00,8.881574869155883789e-01
7.411877476216812699e-01,-1.107206344604492188e+00,2.305581569671630859e+00,3.083383440971374512e-01,2.010008811950683594e+00,8.881763219833374023e-01
7.037354392103266632e-01,-1.131388187408447266e+00,2.351990938186645508e+00,3.372561335563659668e-01,2.069848537445068359e+00,8.735637664794921875e-01
7.037234611539562312e-01,-1.131587147712707520e+00,2.351485013961791992e+00,3.371869027614593506e-01,2.069818019866943359e+00,8.735615015029907227e-01
7.241820265517879829e-01,-1.131833195686340332e+00,2.335177183151245117e+00,3.440787494182586670e-01,2.071866035461425781e+00,8.638395667076110840e-01
7.241847666718204124e-01,-1.132307767868041992e+00,2.334100723266601562e+00,3.440597057342529297e-01,2.072025775909423828e+00,8.638519048690795898e-01
7.247818853222824931e-01,-1.132169485092163086e+00,2.290099620819091797e+00,3.507217764854431152e-01,2.103545427322387695e+00,8.708553314208984375e-01
7.247981887373723398e-01,-1.130085110664367676e+00,2.294929742813110352e+00,3.509589135646820068e-01,2.103041648864746094e+00,8.708899617195129395e-01
7.342986914569211709e-01,-1.134479522705078125e+00,2.273965358734130859e+00,3.625846207141876221e-01,2.112399578094482422e+00,8.656015992164611816e-01
7.343085769750763436e-01,-1.132422924041748047e+00,2.278513193130493164e+00,3.625026047229766846e-01,2.111172914505004883e+00,8.656015992164611816e-01
8.301549208890016684e-01,-1.172526717185974121e+00,2.388473510742187500e+00,4.247794747352600098e-01,2.063369989395141602e+00,7.713999748229980469e-01
8.142963232389009987e-01,-1.175505876541137695e+00,2.385019063949584961e+00,4.290091991424560547e-01,2.072951078414916992e+00,7.666241526603698730e-01
7.716406838851924688e-01,-1.176763415336608887e+00,2.393730878829956055e+00,4.076020121574401855e-01,2.051466703414916992e+00,7.838501930236816406e-01
8.400250502007434728e-01,-1.162834525108337402e+00,2.367604017257690430e+00,4.298933148384094238e-01,2.085097074508666992e+00,7.660687565803527832e-01
8.301583123867097846e-01,-1.172297000885009766e+00,2.388490200042724609e+00,4.241990149021148682e-01,2.062076330184936523e+00,7.713950276374816895e-01
8.142983899068604314e-01,-1.175510644912719727e+00,2.385401964187622070e+00,4.294109046459197998e-01,2.073762893676757812e+00,7.666016221046447754e-01
7.716284830291010310e-01,-1.177306652069091797e+00,2.392282247543334961e+00,4.074338674545288086e-01,2.051240682601928711e+00,7.838292717933654785e-01
8.400217379300242149e-01,-1.165925979614257812e+00,2.360150337219238281e+00,4.298181831836700439e-01,2.085993289947509766e+00,7.660496234893798828e-01
